year,state_from,state_population_same_one_year_plus,state_population_same_house_one_year,state_population_same_state_one_year,state_population_different_state_residence_one_year,state_to,migration,total_migration_population,pct_migrated
2010,Connecticut,3541146,3100742,342904,77333,Delaware,149,97500,0.0015282051282051283
2010,Connecticut,3541146,3100742,342904,77333,District of Columbia,331,97500,0.003394871794871795
2010,Connecticut,3541146,3100742,342904,77333,Florida,9207,97500,0.09443076923076923
2010,Connecticut,3541146,3100742,342904,77333,Georgia,748,97500,0.0076717948717948715
2010,Connecticut,3541146,3100742,342904,77333,Hawaii,182,97500,0.0018666666666666666
2010,Connecticut,3541146,3100742,342904,77333,Idaho,147,97500,0.0015076923076923078
2010,Connecticut,3541146,3100742,342904,77333,Illinois,3391,97500,0.03477948717948718
2010,Connecticut,3541146,3100742,342904,77333,Indiana,1074,97500,0.011015384615384616
2010,Connecticut,3541146,3100742,342904,77333,Iowa,108,97500,0.0011076923076923078
2010,Connecticut,3541146,3100742,342904,77333,Kansas,0,97500,0
2010,Connecticut,3541146,3100742,342904,77333,Kentucky,400,97500,0.0041025641025641026
2010,Connecticut,3541146,3100742,342904,77333,Louisiana,0,97500,0
2010,Connecticut,3541146,3100742,342904,77333,Maine,528,97500,0.005415384615384615
2010,Connecticut,3541146,3100742,342904,77333,Maryland,1531,97500,0.015702564102564102
2010,Connecticut,3541146,3100742,342904,77333,Massachusetts,8510,97500,0.08728205128205128
2010,Connecticut,3541146,3100742,342904,77333,Michigan,770,97500,0.007897435897435898
2010,Connecticut,3541146,3100742,342904,77333,Minnesota,934,97500,0.00957948717948718
2010,Connecticut,3541146,3100742,342904,77333,Mississippi,67,97500,6.871794871794872e-4
2010,Connecticut,3541146,3100742,342904,77333,Missouri,42,97500,4.307692307692308e-4
2010,Connecticut,3541146,3100742,342904,77333,Montana,0,97500,0
2010,Connecticut,3541146,3100742,342904,77333,Nebraska,0,97500,0
2010,Connecticut,3541146,3100742,342904,77333,Nevada,507,97500,0.0052
2010,Connecticut,3541146,3100742,342904,77333,New Hampshire,1049,97500,0.010758974358974358
2010,Connecticut,3541146,3100742,342904,77333,New Jersey,3475,97500,0.03564102564102564
2010,Connecticut,3541146,3100742,342904,77333,New Mexico,112,97500,0.0011487179487179487
2010,Connecticut,3541146,3100742,342904,77333,New York,20727,97500,0.21258461538461537
2010,Connecticut,3541146,3100742,342904,77333,North Carolina,1345,97500,0.013794871794871795
2010,Connecticut,3541146,3100742,342904,77333,North Dakota,0,97500,0
2010,Connecticut,3541146,3100742,342904,77333,Ohio,1296,97500,0.013292307692307692
2010,Connecticut,3541146,3100742,342904,77333,Oklahoma,145,97500,0.0014871794871794872
2010,Connecticut,3541146,3100742,342904,77333,Oregon,640,97500,0.006564102564102564
2010,Connecticut,3541146,3100742,342904,77333,Pennsylvania,1955,97500,0.02005128205128205
2010,Connecticut,3541146,3100742,342904,77333,Rhode Island,1728,97500,0.017723076923076925
2010,Connecticut,3541146,3100742,342904,77333,South Carolina,1140,97500,0.011692307692307693
2010,Connecticut,3541146,3100742,342904,77333,South Dakota,0,97500,0
2010,Connecticut,3541146,3100742,342904,77333,Tennessee,430,97500,0.00441025641025641
2010,Connecticut,3541146,3100742,342904,77333,Texas,1887,97500,0.019353846153846156
2010,Connecticut,3541146,3100742,342904,77333,Utah,0,97500,0
2010,Connecticut,3541146,3100742,342904,77333,Vermont,458,97500,0.004697435897435897
2010,Connecticut,3541146,3100742,342904,77333,Virginia,1735,97500,0.017794871794871794
2010,Connecticut,3541146,3100742,342904,77333,Washington,2084,97500,0.021374358974358975
2010,Connecticut,3541146,3100742,342904,77333,West Virginia,442,97500,0.004533333333333334
2010,Connecticut,3541146,3100742,342904,77333,Wisconsin,1092,97500,0.0112
2010,Connecticut,3541146,3100742,342904,77333,Wyoming,47,97500,4.8205128205128207e-4
2010,Connecticut,3541146,3100742,342904,77333,Puerto Rico,2027,97500,0.02078974358974359
2010,Connecticut,3541146,3100742,342904,77333,U S Island Area,0,97500,0
2010,Connecticut,3541146,3100742,342904,77333,Foreign Country,18140,97500,0.18605128205128205
2010,Delaware,889812,764640,90001,30759,Alabama,128,35171,0.0036393619743538713
2010,Delaware,889812,764640,90001,30759,Alaska,68,35171,0.001933411048875494
2010,Delaware,889812,764640,90001,30759,Arizona,60,35171,0.001705950925478377
2010,Delaware,889812,764640,90001,30759,Arkansas,0,35171,0
2010,Delaware,889812,764640,90001,30759,California,353,35171,0.010036677944897786
2010,Delaware,889812,764640,90001,30759,Colorado,178,35171,0.005060987745585852
2010,Delaware,889812,764640,90001,30759,Connecticut,714,35171,0.020300816013192686
2010,Delaware,889812,764640,90001,30759,Delaware,NA,35171,NA
2010,Delaware,889812,764640,90001,30759,District of Columbia,432,35171,0.012282846663444315
2010,Delaware,889812,764640,90001,30759,Florida,2362,35171,0.06715760143299877
2010,Delaware,889812,764640,90001,30759,Georgia,585,35171,0.016633021523414178
2010,Delaware,889812,764640,90001,30759,Hawaii,0,35171,0
2010,Delaware,889812,764640,90001,30759,Idaho,0,35171,0
2010,Delaware,889812,764640,90001,30759,Illinois,612,35171,0.017400699439879447
2010,Delaware,889812,764640,90001,30759,Indiana,0,35171,0
2010,Delaware,889812,764640,90001,30759,Iowa,0,35171,0
2010,Delaware,889812,764640,90001,30759,Kansas,28,35171,7.961104318899093e-4
2010,Delaware,889812,764640,90001,30759,Kentucky,163,35171,0.004634500014216258
2010,Delaware,889812,764640,90001,30759,Louisiana,0,35171,0
2010,Delaware,889812,764640,90001,30759,Maine,294,35171,0.008359159534844047
2010,Delaware,889812,764640,90001,30759,Maryland,4969,35171,0.14128116914503427
2010,Delaware,889812,764640,90001,30759,Massachusetts,689,35171,0.019590003127576697
2010,Delaware,889812,764640,90001,30759,Michigan,61,35171,0.0017343834409030167
2010,Delaware,889812,764640,90001,30759,Minnesota,55,35171,0.0015637883483551789
2010,Delaware,889812,764640,90001,30759,Mississippi,0,35171,0
2010,Delaware,889812,764640,90001,30759,Missouri,539,35171,0.015325125813880755
2010,Delaware,889812,764640,90001,30759,Montana,73,35171,0.002075573625998692
2010,Delaware,889812,764640,90001,30759,Nebraska,0,35171,0
2010,Delaware,889812,764640,90001,30759,Nevada,106,35171,0.0030138466350117994
2010,Delaware,889812,764640,90001,30759,New Hampshire,139,35171,0.003952119644024907
2010,Delaware,889812,764640,90001,30759,New Jersey,3678,35171,0.10457479173182452
2010,Delaware,889812,764640,90001,30759,New Mexico,59,35171,0.0016775184100537375
2010,Delaware,889812,764640,90001,30759,New York,4251,35171,0.12086662307014301
2010,Delaware,889812,764640,90001,30759,North Carolina,424,35171,0.012055386540047197
2010,Delaware,889812,764640,90001,30759,North Dakota,0,35171,0
2010,Delaware,889812,764640,90001,30759,Ohio,325,35171,0.009240567513007876
2010,Delaware,889812,764640,90001,30759,Oklahoma,0,35171,0
2010,Delaware,889812,764640,90001,30759,Oregon,0,35171,0
2010,Delaware,889812,764640,90001,30759,Pennsylvania,7318,35171,0.2080691478775127
2010,Delaware,889812,764640,90001,30759,Rhode Island,149,35171,0.004236444798271303
2010,Delaware,889812,764640,90001,30759,South Carolina,195,35171,0.005544340507804725
2010,Delaware,889812,764640,90001,30759,South Dakota,0,35171,0
2010,Delaware,889812,764640,90001,30759,Tennessee,146,35171,0.004151147251997384
2010,Delaware,889812,764640,90001,30759,Texas,178,35171,0.005060987745585852
2010,Delaware,889812,764640,90001,30759,Utah,0,35171,0
2010,Delaware,889812,764640,90001,30759,Vermont,0,35171,0
2010,Delaware,889812,764640,90001,30759,Virginia,1051,35171,0.02988257371129624
2010,Delaware,889812,764640,90001,30759,Washington,377,35171,0.010719058315089135
2010,Delaware,889812,764640,90001,30759,West Virginia,0,35171,0
2010,Delaware,889812,764640,90001,30759,Wisconsin,0,35171,0
2010,Delaware,889812,764640,90001,30759,Wyoming,0,35171,0
2010,Delaware,889812,764640,90001,30759,Puerto Rico,954,35171,0.027124619715106196
2010,Delaware,889812,764640,90001,30759,U S Island Area,431,35171,0.012254414148019675
2010,Delaware,889812,764640,90001,30759,Foreign Country,3027,35171,0.08606522419038412
2010,District of Columbia,596747,474676,63766,51244,Alabama,360,58305,0.0061744275791098535
2010,District of Columbia,596747,474676,63766,51244,Alaska,591,58305,0.010136351942372009
2010,District of Columbia,596747,474676,63766,51244,Arizona,662,58305,0.011354086270474231
2010,District of Columbia,596747,474676,63766,51244,Arkansas,155,58305,0.002658434096561187
2010,District of Columbia,596747,474676,63766,51244,California,4205,58305,0.07212074436154704
2010,District of Columbia,596747,474676,63766,51244,Colorado,656,58305,0.011251179144155733
2010,District of Columbia,596747,474676,63766,51244,Connecticut,926,58305,0.015881999828488123
2010,District of Columbia,596747,474676,63766,51244,Delaware,0,58305,0
2010,District of Columbia,596747,474676,63766,51244,District of Columbia,NA,58305,NA
2010,District of Columbia,596747,474676,63766,51244,Florida,1100,58305,0.018866306491724553
2010,District of Columbia,596747,474676,63766,51244,Georgia,1597,58305,0.0273904467884401
2010,District of Columbia,596747,474676,63766,51244,Hawaii,0,58305,0
2010,District of Columbia,596747,474676,63766,51244,Idaho,0,58305,0
2010,District of Columbia,596747,474676,63766,51244,Illinois,615,58305,0.010547980447646
2010,District of Columbia,596747,474676,63766,51244,Indiana,711,58305,0.01219449446874196
2010,District of Columbia,596747,474676,63766,51244,Iowa,392,58305,0.00672326558614184
2010,District of Columbia,596747,474676,63766,51244,Kansas,83,58305,0.0014235485807392162
2010,District of Columbia,596747,474676,63766,51244,Kentucky,94,58305,0.0016122116456564618
2010,District of Columbia,596747,474676,63766,51244,Louisiana,0,58305,0
2010,District of Columbia,596747,474676,63766,51244,Maine,76,58305,0.001303490266700969
2010,District of Columbia,596747,474676,63766,51244,Maryland,13503,58305,0.23159248777977876
2010,District of Columbia,596747,474676,63766,51244,Massachusetts,1376,58305,0.02360003430237544
2010,District of Columbia,596747,474676,63766,51244,Michigan,126,58305,0.002161049652688449
2010,District of Columbia,596747,474676,63766,51244,Minnesota,87,58305,0.0014921533316182146
2010,District of Columbia,596747,474676,63766,51244,Mississippi,0,58305,0
2010,District of Columbia,596747,474676,63766,51244,Missouri,272,58305,0.004665123059771889
2010,District of Columbia,596747,474676,63766,51244,Montana,0,58305,0
2010,District of Columbia,596747,474676,63766,51244,Nebraska,62,58305,0.0010633736386244748
2010,District of Columbia,596747,474676,63766,51244,Nevada,0,58305,0
2010,District of Columbia,596747,474676,63766,51244,New Hampshire,137,58305,0.0023497127176056944
2010,District of Columbia,596747,474676,63766,51244,New Jersey,1924,58305,0.03299888517279822
2010,District of Columbia,596747,474676,63766,51244,New Mexico,61,58305,0.001046222450904725
2010,District of Columbia,596747,474676,63766,51244,New York,3852,58305,0.06606637509647544
2010,District of Columbia,596747,474676,63766,51244,North Carolina,1897,58305,0.03253580310436498
2010,District of Columbia,596747,474676,63766,51244,North Dakota,98,58305,0.00168081639653546
2010,District of Columbia,596747,474676,63766,51244,Ohio,598,58305,0.010256410256410256
2010,District of Columbia,596747,474676,63766,51244,Oklahoma,0,58305,0
2010,District of Columbia,596747,474676,63766,51244,Oregon,601,58305,0.010307863819569505
2010,District of Columbia,596747,474676,63766,51244,Pennsylvania,2378,58305,0.040785524397564533
2010,District of Columbia,596747,474676,63766,51244,Rhode Island,249,58305,0.0042706457422176484
2010,District of Columbia,596747,474676,63766,51244,South Carolina,380,58305,0.006517451333504845
2010,District of Columbia,596747,474676,63766,51244,South Dakota,0,58305,0
2010,District of Columbia,596747,474676,63766,51244,Tennessee,591,58305,0.010136351942372009
2010,District of Columbia,596747,474676,63766,51244,Texas,1180,58305,0.02023840150930452
2010,District of Columbia,596747,474676,63766,51244,Utah,0,58305,0
2010,District of Columbia,596747,474676,63766,51244,Vermont,199,58305,0.003413086356230169
2010,District of Columbia,596747,474676,63766,51244,Virginia,7915,58305,0.13575165080181803
2010,District of Columbia,596747,474676,63766,51244,Washington,284,58305,0.004870937312408884
2010,District of Columbia,596747,474676,63766,51244,West Virginia,860,58305,0.01475002143898465
2010,District of Columbia,596747,474676,63766,51244,Wisconsin,391,58305,0.0067061143984220905
2010,District of Columbia,596747,474676,63766,51244,Wyoming,0,58305,0
2010,District of Columbia,596747,474676,63766,51244,Puerto Rico,0,58305,0
2010,District of Columbia,596747,474676,63766,51244,U S Island Area,62,58305,0.0010633736386244748
2010,District of Columbia,596747,474676,63766,51244,Foreign Country,6999,58305,0.1200411628505274
2010,Florida,18647600,15554008,2459530,482889,Alabama,15830,634062,0.024966012787393032
2010,Florida,18647600,15554008,2459530,482889,Alaska,5887,634062,0.009284581003119569
2010,Florida,18647600,15554008,2459530,482889,Arizona,3907,634062,0.0061618579886509525
2010,Florida,18647600,15554008,2459530,482889,Arkansas,3611,634062,0.00569502666931625
2010,Florida,18647600,15554008,2459530,482889,California,22130,634062,0.03490194965161136
2010,Florida,18647600,15554008,2459530,482889,Colorado,6428,634062,0.010137809867173872
2010,Florida,18647600,15554008,2459530,482889,Connecticut,11183,634062,0.017637076500405323
2010,Florida,18647600,15554008,2459530,482889,Delaware,3099,634062,0.0048875346574940625
2010,Florida,18647600,15554008,2459530,482889,District of Columbia,1110,634062,0.0017506174475051335
2010,Florida,18647600,15554008,2459530,482889,Florida,NA,634062,NA
2010,Florida,18647600,15554008,2459530,482889,Georgia,35615,634062,0.056169585939545345
2010,Florida,18647600,15554008,2459530,482889,Hawaii,2021,634062,0.0031873854607278153
2010,Florida,18647600,15554008,2459530,482889,Idaho,884,634062,0.001394185426661746
2010,Florida,18647600,15554008,2459530,482889,Illinois,17432,634062,0.02749257959000855
2010,Florida,18647600,15554008,2459530,482889,Indiana,9030,634062,0.0142415095053796
2010,Florida,18647600,15554008,2459530,482889,Iowa,2921,634062,0.004606805012759005
2010,Florida,18647600,15554008,2459530,482889,Kansas,4136,634062,0.006523021408001111
2010,Florida,18647600,15554008,2459530,482889,Kentucky,6321,634062,0.00996905665376572
2010,Florida,18647600,15554008,2459530,482889,Louisiana,7232,634062,0.011405824666988402
2010,Florida,18647600,15554008,2459530,482889,Maine,5497,634062,0.008669499197239387
2010,Florida,18647600,15554008,2459530,482889,Maryland,13241,634062,0.020882815876049975
2010,Florida,18647600,15554008,2459530,482889,Massachusetts,13900,634062,0.021922146414703924
2010,Florida,18647600,15554008,2459530,482889,Michigan,21359,634062,0.0336859802353713
2010,Florida,18647600,15554008,2459530,482889,Minnesota,5439,634062,0.008578025492775155
2010,Florida,18647600,15554008,2459530,482889,Mississippi,7929,634062,0.012505086253394778
2010,Florida,18647600,15554008,2459530,482889,Missouri,7984,634062,0.01259182855935224
2010,Florida,18647600,15554008,2459530,482889,Montana,338,634062,5.330708984294911e-4
2010,Florida,18647600,15554008,2459530,482889,Nebraska,1544,634062,0.002435093098151285
2010,Florida,18647600,15554008,2459530,482889,Nevada,7050,634062,0.011118786490910984
2010,Florida,18647600,15554008,2459530,482889,New Hampshire,3645,634062,0.005748649185726317
2010,Florida,18647600,15554008,2459530,482889,New Jersey,22344,634062,0.03523945607842766
2010,Florida,18647600,15554008,2459530,482889,New Mexico,900,634062,0.0014194195520311893
2010,Florida,18647600,15554008,2459530,482889,New York,55011,634062,0.08675965441865306
2010,Florida,18647600,15554008,2459530,482889,North Carolina,19108,634062,0.03013585422245774
2010,Florida,18647600,15554008,2459530,482889,North Dakota,794,634062,0.001252243471458627
2010,Florida,18647600,15554008,2459530,482889,Ohio,21047,634062,0.03319391479066716
2010,Florida,18647600,15554008,2459530,482889,Oklahoma,3466,634062,0.005466342408155669
2010,Florida,18647600,15554008,2459530,482889,Oregon,1655,634062,0.0026101548429017982
2010,Florida,18647600,15554008,2459530,482889,Pennsylvania,19935,634062,0.031440143077490844
2010,Florida,18647600,15554008,2459530,482889,Rhode Island,1982,634062,0.003125877280139797
2010,Florida,18647600,15554008,2459530,482889,South Carolina,10759,634062,0.016968372178115074
2010,Florida,18647600,15554008,2459530,482889,South Dakota,430,634062,6.781671193037905e-4
2010,Florida,18647600,15554008,2459530,482889,Tennessee,12882,634062,0.02031662518807309
2010,Florida,18647600,15554008,2459530,482889,Texas,24039,634062,0.03791269623475307
2010,Florida,18647600,15554008,2459530,482889,Utah,2833,634062,0.004468017323227066
2010,Florida,18647600,15554008,2459530,482889,Vermont,1442,634062,0.0022742255489210834
2010,Florida,18647600,15554008,2459530,482889,Virginia,20080,634062,0.03166882733865142
2010,Florida,18647600,15554008,2459530,482889,Washington,3573,634062,0.005635095621563822
2010,Florida,18647600,15554008,2459530,482889,West Virginia,5634,634062,0.008885566395715246
